userid,model_name,questiontext,questiontype,pov_x_y_z,upvector,viewdir,fov
671ba980-496d-49c8-9f6b-f2424dac8289,backpack.glb,Which backpack would you take to the mountains?,multi_model,"{-2.450532,1.1320307,1.9675971}","{0,1,0}","{0.733612,-0.3388943,-0.5890365}",75
671ba980-496d-49c8-9f6b-f2424dac8289,backpack1.glb,Which backpack would you take to the mountains?,multi_model,"{1.6448703,0.6597759,2.6323426}","{0,1,0}","{-0.5183393,-0.20791169,-0.82951623}",75
671ba980-496d-49c8-9f6b-f2424dac8289,backpack1.glb,Which backpack would you take to the mountains?,multi_model,"{0.092516765,0.71127766,3.0912223}","{0,1,0}","{-0.029154317,-0.22414117,-0.9741205}",75
671ba980-496d-49c8-9f6b-f2424dac8289,backpack1.glb,Which backpack would you take to the mountains?,multi_model,"{0.006625911,0.16603054,1.9930855}","{0,1,0}","{-0.0033129556,-0.08301527,-0.99654275}",75
671ba980-496d-49c8-9f6b-f2424dac8289,backpack1.glb,Which backpack would you take to the mountains?,multi_model,"{-2.9200878,0.8222552,-1.7777689}","{0,1,0}","{0.8304731,-0.23384942,0.50559753}",75
671ba980-496d-49c8-9f6b-f2424dac8289,backpack2.glb,Which backpack would you take to the mountains?,multi_model,"{0,1.2246469e-16,2}","{0,1,0}","{0,-6.123234e-17,-1}",75
671ba980-496d-49c8-9f6b-f2424dac8289,backpack2.glb,Which backpack would you take to the mountains?,multi_model,"{0,9.0022794e-17,1.4701837}","{0,1,0}","{0,-6.123234e-17,-1}",75
671ba980-496d-49c8-9f6b-f2424dac8289,backpack2.glb,Which backpack would you take to the mountains?,multi_model,"{-1.101756,1.8928674,0.3378421}","{0,1,0}","{0.49716738,-0.85415643,-0.15245126}",75
671ba980-496d-49c8-9f6b-f2424dac8289,backpack2.glb,Which backpack would you take to the mountains?,multi_model,"{-0.026982665,0.5755711,1.3525643}","{0,1,0}","{0.01835326,-0.39149603,-0.91999674}",75
671ba980-496d-49c8-9f6b-f2424dac8289,vase2.glb,Take one photo for this vase.,photo_model,"{0.01800063,-0.018001527,1.8048204}","{0,1,0}","{-0.009972649,0.009973145,-0.9999005}",75
671ba980-496d-49c8-9f6b-f2424dac8289,table.glb,Which desk would you choose for your home?,multi_model,"{-0.021772426,1.148514,1.6372054}","{0,1,0}","{0.010886213,-0.574257,-0.8186027}",75
671ba980-496d-49c8-9f6b-f2424dac8289,table.glb,Which desk would you choose for your home?,multi_model,"{-0.12949862,0.44828233,1.9448067}","{0,1,0}","{0.06474931,-0.22414117,-0.97240335}",75
671ba980-496d-49c8-9f6b-f2424dac8289,table.glb,Which desk would you choose for your home?,multi_model,"{-0.6717847,0.64615667,0.9442953}","{0,1,0}","{0.5063039,-0.4869888,-0.7116869}",75
671ba980-496d-49c8-9f6b-f2424dac8289,table.glb,Which desk would you choose for your home?,multi_model,"{-1.0561129,0.6615095,-0.45556265}","{0,1,0}","{0.7959605,-0.49855977,0.34334385}",75
671ba980-496d-49c8-9f6b-f2424dac8289,table.glb,Which desk would you choose for your home?,multi_model,"{1.3386099,1.046336,0.609368}","{0,1,0}","{-0.74161214,-0.5796876,-0.3376}",75
671ba980-496d-49c8-9f6b-f2424dac8289,table.glb,Which desk would you choose for your home?,multi_model,"{0.8803641,0.83145964,1.3385286}","{0,1,0}","{-0.48773637,-0.46064246,-0.74156713}",75
671ba980-496d-49c8-9f6b-f2424dac8289,table1.glb,Which desk would you choose for your home?,multi_model,"{0,1.2246469e-16,2}","{0,1,0}","{0,-6.123234e-17,-1}",75
671ba980-496d-49c8-9f6b-f2424dac8289,table1.glb,Which desk would you choose for your home?,multi_model,"{0.33055496,0.40280712,1.9309272}","{0,1,0}","{-0.16527748,-0.20140356,-0.9654636}",75
671ba980-496d-49c8-9f6b-f2424dac8289,table2.glb,Which desk would you choose for your home?,multi_model,"{-0.4019761,0.69652086,1.8311946}","{0,1,0}","{0.20098805,-0.34826043,-0.9155973}",75
671ba980-496d-49c8-9f6b-f2424dac8289,table2.glb,Which desk would you choose for your home?,multi_model,"{-1.4201286,0.5512747,1.2958901}","{0,1,0}","{0.7100643,-0.27563736,-0.64794505}",75
671ba980-496d-49c8-9f6b-f2424dac8289,table2.glb,Which desk would you choose for your home?,multi_model,"{-0.26861796,0.7768696,1.8232713}","{0,1,0}","{0.13430898,-0.3884348,-0.91163564}",75
671ba980-496d-49c8-9f6b-f2424dac8289,table2.glb,Which desk would you choose for your home?,multi_model,"{0.20296757,1.2391667,1.5566856}","{0,1,0}","{-0.101483785,-0.61958337,-0.7783428}",75
671ba980-496d-49c8-9f6b-f2424dac8289,table2.glb,Which desk would you choose for your home?,multi_model,"{1.2939425,0.36365384,1.4810363}","{0,1,0}","{-0.6469712,-0.18182692,-0.74051815}",75
671ba980-496d-49c8-9f6b-f2424dac8289,car.glb,Which car looks faster to you?,multi_model,"{0.74997246,0.36512876,1.3992512}","{0,1,0}","{-0.46038473,-0.22414117,-0.8589567}",75
671ba980-496d-49c8-9f6b-f2424dac8289,car.glb,Which car looks faster to you?,multi_model,"{1.3325082,0.47756043,-0.44266063}","{0,1,0}","{-0.9026063,-0.2915768,0.31667787}",75
671ba980-496d-49c8-9f6b-f2424dac8289,car.glb,Which car looks faster to you?,multi_model,"{1.3819859,0.094593495,-0.5058546}","{0,1,0}","{-0.9329791,-0.056485344,0.3554707}",75
671ba980-496d-49c8-9f6b-f2424dac8289,car.glb,Which car looks faster to you?,multi_model,"{-0.3727283,0.61532676,-1.4177788}","{0,1,0}","{0.14418526,-0.37614727,0.91527253}",75
671ba980-496d-49c8-9f6b-f2424dac8289,car.glb,Which car looks faster to you?,multi_model,"{-1.3862469,0.38551274,1.0103941}","{0,1,0}","{0.8078537,-0.23384942,-0.5410054}",75
671ba980-496d-49c8-9f6b-f2424dac8289,car.glb,Which car looks faster to you?,multi_model,"{0.65557146,0.53900874,1.7810966}","{0,1,0}","{-0.21305549,-0.31059742,-0.9263566}",75
671ba980-496d-49c8-9f6b-f2424dac8289,car.glb,Which car looks faster to you?,multi_model,"{0,1.2246469e-16,2}","{0,1,0}","{0,-6.123234e-17,-1}",75
671ba980-496d-49c8-9f6b-f2424dac8289,car.glb,Which car looks faster to you?,multi_model,"{1.5636797,0.62751144,1.07756}","{0,1,0}","{-0.78183985,-0.31375572,-0.53878}",75
671ba980-496d-49c8-9f6b-f2424dac8289,car.glb,Which car looks faster to you?,multi_model,"{0.80767286,0.46106553,1.2369442}","{0,1,0}","{-0.5219002,-0.29793027,-0.79928577}",75
671ba980-496d-49c8-9f6b-f2424dac8289,car1.glb,Which car looks faster to you?,multi_model,"{0,1.2246469e-16,2}","{0,1,0}","{0,-6.123234e-17,-1}",75
671ba980-496d-49c8-9f6b-f2424dac8289,car1.glb,Which car looks faster to you?,multi_model,"{0,9.476083e-17,1.5475619}","{0,1,0}","{0,-6.123234e-17,-1}",75
671ba980-496d-49c8-9f6b-f2424dac8289,car1.glb,Which car looks faster to you?,multi_model,"{0,8.1245574e-17,1.3268409}","{0,1,0}","{0,-6.123234e-17,-1}",75
671ba980-496d-49c8-9f6b-f2424dac8289,car1.glb,Which car looks faster to you?,multi_model,"{-1.2181191,0.07494706,0.5206491}","{0,1,0}","{0.9180597,-0.056485344,-0.39239755}",75
671ba980-496d-49c8-9f6b-f2424dac8289,car1.glb,Which car looks faster to you?,multi_model,"{-1.3504405,0.5878738,1.3594522}","{0,1,0}","{0.7120769,-0.2435344,-0.6585116}",75
671ba980-496d-49c8-9f6b-f2424dac8289,car1.glb,Which car looks faster to you?,multi_model,"{-1.1910989,1.00434,1.3009499}","{0,1,0}","{0.6324061,-0.45176753,-0.62926036}",75
671ba980-496d-49c8-9f6b-f2424dac8289,car1.glb,Which car looks faster to you?,multi_model,"{-1.529952,0.53611815,1.1554251}","{0,1,0}","{0.8018327,-0.21765655,-0.55649793}",75
671ba980-496d-49c8-9f6b-f2424dac8289,car1.glb,Which car looks faster to you?,multi_model,"{-0.82990664,0.4905781,1.7835633}","{0,1,0}","{0.45181,-0.19488654,-0.870567}",75
671ba980-496d-49c8-9f6b-f2424dac8289,car1.glb,Which car looks faster to you?,multi_model,"{1.8308164,0.60076034,0.8564523}","{0,1,0}","{-0.8785515,-0.24997766,-0.40701157}",75
671ba980-496d-49c8-9f6b-f2424dac8289,car1.glb,Which car looks faster to you?,multi_model,"{1.9113394,0.58472365,0.6705569}","{0,1,0}","{-0.9291466,-0.2435344,-0.27816823}",75
671ba980-496d-49c8-9f6b-f2424dac8289,car1.glb,Which car looks faster to you?,multi_model,"{1.7304643,1.0890054,0.56367666}","{0,1,0}","{-0.8405722,-0.49567524,-0.2185051}",75
671ba980-496d-49c8-9f6b-f2424dac8289,car1.glb,Which car looks faster to you?,multi_model,"{0.8422076,0.25043,-1.7030847}","{0,1,0}","{-0.39644378,-0.07638756,0.91487557}",75
671ba980-496d-49c8-9f6b-f2424dac8289,car1.glb,Which car looks faster to you?,multi_model,"{-1.7114788,0.86839336,0.6794318}","{0,1,0}","{0.8803994,-0.38536927,-0.27638268}",75
671ba980-496d-49c8-9f6b-f2424dac8289,car2.glb,Which car looks faster to you?,multi_model,"{-0.44106776,0.4870688,1.8889741}","{0,1,0}","{0.22053388,-0.2435344,-0.94448704}",75
671ba980-496d-49c8-9f6b-f2424dac8289,car2.glb,Which car looks faster to you?,multi_model,"{-1.1195179,0.78735113,0.5368408}","{0,1,0}","{0.76148164,-0.53554606,-0.36515218}",75
671ba980-496d-49c8-9f6b-f2424dac8289,car2.glb,Which car looks faster to you?,multi_model,"{-1.083853,0.18523264,0.97590566}","{0,1,0}","{0.7372228,-0.12599285,-0.6637984}",75
671ba980-496d-49c8-9f6b-f2424dac8289,car2.glb,Which car looks faster to you?,multi_model,"{1.3938643,0.3436941,0.31827775}","{0,1,0}","{-0.9527785,-0.23061587,-0.1975587}",75
671ba980-496d-49c8-9f6b-f2424dac8289,car2.glb,Which car looks faster to you?,multi_model,"{1.2984426,0.64068365,0.24473594}","{0,1,0}","{-0.8975467,-0.42788377,-0.10642076}",75
671ba980-496d-49c8-9f6b-f2424dac8289,car2.glb,Which car looks faster to you?,multi_model,"{1.4345622,0.17258115,-0.04029666}","{0,1,0}","{-0.9901335,-0.10948648,0.08745473}",75
671ba980-496d-49c8-9f6b-f2424dac8289,knife.glb,What is this knife suitable for?,single_model,"{-0.28599572,1.9771634,0.09503253}","{0,1,0}","{0.14299786,-0.9885817,-0.047516264}",75
671ba980-496d-49c8-9f6b-f2424dac8289,knife.glb,What is this knife suitable for?,single_model,"{1.5040205e-06,-2,1.3184377e-06}","{0,1,0}","{-7.5201024e-07,1,-6.5921887e-07}",75
671ba980-496d-49c8-9f6b-f2424dac8289,knife.glb,What is this knife suitable for?,single_model,"{0.71118027,-1.5191902,1.0891666}","{0,1,0}","{-0.35559013,0.7595951,-0.5445833}",75
671ba980-496d-49c8-9f6b-f2424dac8289,knife.glb,What is this knife suitable for?,single_model,"{-0.18284953,0.79216135,1.8273058}","{0,1,0}","{0.09142476,-0.39608067,-0.9136529}",75
671ba980-496d-49c8-9f6b-f2424dac8289,knife.glb,What is this knife suitable for?,single_model,"{-0.10059096,1.9756364,0.29452083}","{0,1,0}","{0.05029548,-0.9878182,-0.14726041}",75
671ba980-496d-49c8-9f6b-f2424dac8289,camera.glb,Which camera looks more professional to you?,multi_model,"{1.0165746,0.9575095,0.83870924}","{0,1,0}","{-0.6240435,-0.58778524,-0.5148575}",75
671ba980-496d-49c8-9f6b-f2424dac8289,camera.glb,Which camera looks more professional to you?,multi_model,"{0.30561823,0.9385808,-1.8595152}","{0,1,0}","{-0.14516865,-0.44582587,0.88326967}",75
671ba980-496d-49c8-9f6b-f2424dac8289,camera.glb,Which camera looks more professional to you?,multi_model,"{-0.1928259,0.6625958,-2.6317782}","{0,1,0}","{0.070872374,-0.2435344,0.9672994}",75
671ba980-496d-49c8-9f6b-f2424dac8289,camera.glb,Which camera looks more professional to you?,multi_model,"{2.521093,0.8793721,-0.5227488}","{0,1,0}","{-0.9266175,-0.32320964,0.19213422}",75
671ba980-496d-49c8-9f6b-f2424dac8289,camera.glb,Which camera looks more professional to you?,multi_model,"{-0.9750526,1.3799099,2.1325085}","{0,1,0}","{0.35837662,-0.5071803,-0.7837949}",75
671ba980-496d-49c8-9f6b-f2424dac8289,camera2.glb,Which camera looks more professional to you?,multi_model,"{0.019945297,0.01994629,1.999801}","{0,1,0}","{-0.009972649,-0.009973145,-0.9999005}",75
671ba980-496d-49c8-9f6b-f2424dac8289,camera2.glb,Which camera looks more professional to you?,multi_model,"{1.1808051,0.73618305,0.12014011}","{0,1,0}","{-0.8454404,-0.52709705,-0.08601869}",75
671ba980-496d-49c8-9f6b-f2424dac8289,camera2.glb,Which camera looks more professional to you?,multi_model,"{1.2760341,0.26763743,-0.50080645}","{0,1,0}","{-0.91362303,-0.19162478,0.3585706}",75
671ba980-496d-49c8-9f6b-f2424dac8289,camera2.glb,Which camera looks more professional to you?,multi_model,"{1.6010606,1.0710921,0.5379278}","{0,1,0}","{-0.8005303,-0.53554606,-0.2689639}",75
671ba980-496d-49c8-9f6b-f2424dac8289,camera2.glb,Which camera looks more professional to you?,multi_model,"{-0.49643394,1.1321274,1.5722089}","{0,1,0}","{0.24821697,-0.5660637,-0.78610444}",75
671ba980-496d-49c8-9f6b-f2424dac8289,armchair.glb,Which armchair would you sit on to read a book?,multi_model,"{0,1.2246469e-16,2}","{0,1,0}","{0,-6.123234e-17,-1}",75
671ba980-496d-49c8-9f6b-f2424dac8289,armchair.glb,Which armchair would you sit on to read a book?,multi_model,"{0.041895892,0.44733366,1.3998492}","{0,1,0}","{-0.028497044,-0.3042706,-0.9521593}",75
671ba980-496d-49c8-9f6b-f2424dac8289,armchair1.glb,Which armchair would you sit on to read a book?,multi_model,"{-0.13520804,0.32661155,1.3512008}","{0,1,0}","{0.096807115,-0.23384942,-0.9674414}",75
671ba980-496d-49c8-9f6b-f2424dac8289,armchair1.glb,Which armchair would you sit on to read a book?,multi_model,"{0.9270888,0.5124229,0.91029066}","{0,1,0}","{-0.66378295,-0.36688784,-0.6517557}",75
671ba980-496d-49c8-9f6b-f2424dac8289,armchair1.glb,Which armchair would you sit on to read a book?,multi_model,"{-1.2551477,0.4907563,-0.3666912}","{0,1,0}","{0.89866865,-0.35137483,0.2625459}",75
671ba980-496d-49c8-9f6b-f2424dac8289,armchair1.glb,Which armchair would you sit on to read a book?,multi_model,"{-0.6058911,0.53394794,1.1395154}","{0,1,0}","{0.4338098,-0.38229948,-0.81587756}",75
671ba980-496d-49c8-9f6b-f2424dac8289,armchair2.glb,Which armchair would you sit on to read a book?,multi_model,"{0.68594015,-0.061385144,1.3030362}","{0,1,0}","{-0.49557662,-0.019945297,-0.8683352}",75
671ba980-496d-49c8-9f6b-f2424dac8289,armchair2.glb,Which armchair would you sit on to read a book?,multi_model,"{0.25785378,0.3551862,1.3827671}","{0,1,0}","{-0.21112885,-0.33576474,-0.91797966}",75
671ba980-496d-49c8-9f6b-f2424dac8289,armchair2.glb,Which armchair would you sit on to read a book?,multi_model,"{1.1897601,0.49109218,0.5754873}","{0,1,0}","{-0.83502704,-0.39455295,-0.38348112}",75
671ba980-496d-49c8-9f6b-f2424dac8289,armchair2.glb,Which armchair would you sit on to read a book?,multi_model,"{0.6729116,0.55770856,1.1243603}","{0,1,0}","{-0.4834734,-0.43986455,-0.75681746}",75
671ba980-496d-49c8-9f6b-f2424dac8289,plant.glb,Which plant would you prefer on your balcony?,multi_model,"{0,1.2246469e-16,2}","{0,1,0}","{0,-6.123234e-17,-1}",75
671ba980-496d-49c8-9f6b-f2424dac8289,plant.glb,Which plant would you prefer on your balcony?,multi_model,"{0,9.476083e-17,1.5475619}","{0,1,0}","{0,-6.123234e-17,-1}",75
671ba980-496d-49c8-9f6b-f2424dac8289,plant.glb,Which plant would you prefer on your balcony?,multi_model,"{0.020142902,0.3167221,1.5146713}","{0,1,0}","{-0.013015895,-0.20465876,-0.97874683}",75
671ba980-496d-49c8-9f6b-f2424dac8289,plant.glb,Which plant would you prefer on your balcony?,multi_model,"{-0.59318703,0.36689654,1.3814716}","{0,1,0}","{0.38330427,-0.23708038,-0.8926762}",75
671ba980-496d-49c8-9f6b-f2424dac8289,plant.glb,Which plant would you prefer on your balcony?,multi_model,"{-0.63851374,0.4224651,1.2603978}","{0,1,0}","{0.4328619,-0.21116233,-0.8763795}",75
671ba980-496d-49c8-9f6b-f2424dac8289,plant.glb,Which plant would you prefer on your balcony?,multi_model,"{0.26284304,0.84499216,1.2185459}","{0,1,0}","{-0.18022935,-0.49855977,-0.84791243}",75
671ba980-496d-49c8-9f6b-f2424dac8289,plant.glb,Which plant would you prefer on your balcony?,multi_model,"{0.2919709,0.2826956,1.402279}","{0,1,0}","{-0.20004174,-0.11609291,-0.97288525}",75
671ba980-496d-49c8-9f6b-f2424dac8289,plant.glb,Which plant would you prefer on your balcony?,multi_model,"{0.9745905,0.26326314,1.0603465}","{0,1,0}","{-0.66435075,-0.10287521,-0.7403072}",75
671ba980-496d-49c8-9f6b-f2424dac8289,plant.glb,Which plant would you prefer on your balcony?,multi_model,"{1.4343317,-0.19842976,-0.06864302}","{0,1,0}","{-0.9770608,0.21116233,0.027616853}",75
671ba980-496d-49c8-9f6b-f2424dac8289,plant.glb,Which plant would you prefer on your balcony?,multi_model,"{1.2872283,0.02086191,-0.63751805}","{0,1,0}","{-0.8968359,-0.033238243,0.44111285}",75
671ba980-496d-49c8-9f6b-f2424dac8289,plant.glb,Which plant would you prefer on your balcony?,multi_model,"{-1.4590447,0.3157972,-0.057878684}","{0,1,0}","{0.9711434,-0.23384942,0.046849612}",75
671ba980-496d-49c8-9f6b-f2424dac8289,plant1.glb,Which plant would you prefer on your balcony?,multi_model,"{-0.05788684,0.95086807,0.9854689}","{0,1,0}","{0.05296129,-0.6038044,-0.7953712}",75
671ba980-496d-49c8-9f6b-f2424dac8289,plant1.glb,Which plant would you prefer on your balcony?,multi_model,"{0.5682802,0.9473475,0.833061}","{0,1,0}","{-0.41896194,-0.60115105,-0.68050593}",75
671ba980-496d-49c8-9f6b-f2424dac8289,plant1.glb,Which plant would you prefer on your balcony?,multi_model,"{0.7094847,0.68535787,0.9239414}","{0,1,0}","{-0.52538353,-0.40369737,-0.7489997}",75
671ba980-496d-49c8-9f6b-f2424dac8289,plant1.glb,Which plant would you prefer on your balcony?,multi_model,"{0.7549979,1.3686029,1.035065}","{0,1,0}","{-0.41142026,-0.6752838,-0.61214805}",75
671ba980-496d-49c8-9f6b-f2424dac8289,plant1.glb,Which plant would you prefer on your balcony?,multi_model,"{0.8539232,1.0076895,1.2768816}","{0,1,0}","{-0.4662265,-0.47533175,-0.74611837}",75
671ba980-496d-49c8-9f6b-f2424dac8289,plant1.glb,Which plant would you prefer on your balcony?,multi_model,"{-0.6080894,-0.012083235,1.6174015}","{0,1,0}","{0.34375274,0.089639306,-0.9347721}",75
671ba980-496d-49c8-9f6b-f2424dac8289,plant1.glb,Which plant would you prefer on your balcony?,multi_model,"{1.5726556,-0.041941766,0.8171815}","{0,1,0}","{-0.8644161,0.10618143,-0.4914369}",75
671ba980-496d-49c8-9f6b-f2424dac8289,plant2.glb,Which plant would you prefer on your balcony?,multi_model,"{0,1.2246469e-16,2}","{0,1,0}","{0,-6.123234e-17,-1}",75
671ba980-496d-49c8-9f6b-f2424dac8289,plant2.glb,Which plant would you prefer on your balcony?,multi_model,"{-0.22271417,0.7213891,1.8520249}","{0,1,0}","{0.111357085,-0.36069456,-0.92601246}",75
671ba980-496d-49c8-9f6b-f2424dac8289,plant2.glb,Which plant would you prefer on your balcony?,multi_model,"{-1.4731127,0.57679045,1.2236223}","{0,1,0}","{0.73655635,-0.28839523,-0.61181116}",75
671ba980-496d-49c8-9f6b-f2424dac8289,plant2.glb,Which plant would you prefer on your balcony?,multi_model,"{-1.8879291,0.6085412,-0.25573736}","{0,1,0}","{0.94396454,-0.3042706,0.12786868}",75
671ba980-496d-49c8-9f6b-f2424dac8289,plant2.glb,Which plant would you prefer on your balcony?,multi_model,"{-1.6931688,1.0028777,-0.3569536}","{0,1,0}","{0.8465844,-0.50143886,0.1784768}",75
671ba980-496d-49c8-9f6b-f2424dac8289,plant2.glb,Which plant would you prefer on your balcony?,multi_model,"{-1.8262733,0.7768696,-0.24738552}","{0,1,0}","{0.91313666,-0.3884348,0.12369276}",75
671ba980-496d-49c8-9f6b-f2424dac8289,plant2.glb,Which plant would you prefer on your balcony?,multi_model,"{-1.6414988,0.9681651,-0.60674363}","{0,1,0}","{0.8207494,-0.48408255,0.30337182}",75
671ba980-496d-49c8-9f6b-f2424dac8289,gym_machine__body_solid.glb,What does this machine train?,single_model,"{-0.13342726,0.17136389,1.3796853}","{0,1,0}","{0.0955321,-0.12269422,-0.9878359}",75
671ba980-496d-49c8-9f6b-f2424dac8289,gym_machine__body_solid.glb,What does this machine train?,single_model,"{-0.55597186,0.34415907,1.187099}","{0,1,0}","{0.38528892,-0.37614727,-0.84265393}",75
671ba980-496d-49c8-9f6b-f2424dac8289,gym_machine__body_solid.glb,What does this machine train?,single_model,"{-0.6599697,0.03743914,1.2321103}","{0,1,0}","{0.4717404,-0.12269422,-0.8731593}",75
671ba980-496d-49c8-9f6b-f2424dac8289,gym_machine__body_solid.glb,What does this machine train?,single_model,"{0.11858562,0.6907718,1.1334167}","{0,1,0}","{-0.085694626,-0.5904715,-0.802496}",75
671ba980-496d-49c8-9f6b-f2424dac8289,gym_machine__body_solid.glb,What does this machine train?,single_model,"{0.730432,0.67571014,0.884399}","{0,1,0}","{-0.5237683,-0.5796876,-0.6242027}",75
671ba980-496d-49c8-9f6b-f2424dac8289,gym_machine__body_solid.glb,What does this machine train?,single_model,"{1.1071671,0.6218846,0.4014251}","{0,1,0}","{-0.7935055,-0.5411492,-0.27840003}",75
671ba980-496d-49c8-9f6b-f2424dac8289,gym_machine__body_solid.glb,What does this machine train?,single_model,"{-1.0115095,0.37849817,0.82941335}","{0,1,0}","{0.72343814,-0.36688784,-0.5848338}",75
671ba980-496d-49c8-9f6b-f2424dac8289,gym_machine__body_solid.glb,What does this machine train?,single_model,"{-1.127448,0.3371393,0.6995212}","{0,1,0}","{0.7895556,-0.33576474,-0.5136769}",75
671ba980-496d-49c8-9f6b-f2424dac8289,gym_machine__body_solid.glb,What does this machine train?,single_model,"{-1.0314876,0.3458761,0.82403266}","{0,1,0}","{0.72084934,-0.34202015,-0.6028254}",75
671ba980-496d-49c8-9f6b-f2424dac8289,forniture.glb,Where would you place this pieces of furniture?,single_model,"{0.88885134,0.10282702,1.3612684}","{0,1,0}","{-0.54563814,-0.0631223,-0.83564025}",75
